RegionID,RegionName,City,State,Metro,CountyName,2015-01,2016-01,2016-02,B01001_011E,B01001_035E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B03001_003E,B19013_001E,B19113_001E,B25001_001E,B25002_002E,B25003_002E,B25075_023E,B25075_024E,B25075_025E,B25002_003E,B25077_001E,B25064_001E
71736.0,32011,Callahan,FL,Jacksonville,Nassau,88.0,91.0,92.0,495,379,13058,702,182,29,0,13,178,306,55882,60667,5496,4884,3910,47,3,0,612,123300,803
61840.0,10528,Harrison,NY,New York,Westchester,401.0,403.0,402.0,286,353,9899,329,39,1521,0,706,226,1580,106912,127408,4858,4522,2643,725,247,827,336,664700,1916
65927.0,19438,Harleysville,PA,Philadelphia,Montgomery,148.0,148.0,148.0,721,395,21769,980,18,1548,0,13,349,548,89297,105404,9239,8929,7083,744,91,26,310,308700,1247
90531.0,74804,Shawnee,OK,Shawnee,Pottawatomie,73.0,76.0,77.0,748,648,15865,515,2281,169,0,146,1530,874,49508,59731,8297,7591,5178,51,2,7,706,129600,673
74243.0,37212,Nashville,TN,Nashville,Davidson,232.0,261.0,264.0,1198,1120,14812,2755,5,1459,0,108,619,655,52016,91319,7157,6432,2636,613,136,105,725,423800,990
95197.0,86413,Golden Valley,AZ,Lake Havasu City,Mohave,69.0,73.0,72.0,896,68,11281,681,438,171,2,1176,822,2979,33662,42746,5590,4604,3827,15,0,99,986,79700,723
63639.0,14618,Brighton,NY,Rochester,Monroe,107.0,107.0,107.0,472,470,17878,1130,53,1490,0,183,633,712,81800,109821,8379,8008,6112,211,129,62,371,192500,960
82088.0,55076,Inver Grove Heights,MN,Minneapolis-St Paul,Dakota,175.0,183.0,183.0,652,651,18350,835,341,837,0,821,610,2357,63350,81034,9164,9002,6849,89,5,28,162,183300,981
91843.0,77327,Cleveland,TX,Houston,Liberty,69.0,78.0,79.0,700,662,17436,1826,66,69,0,1438,254,4516,42902,50138,8278,7053,5190,18,13,13,1225,79600,725
58613.0,02090,Westwood,MA,Boston,Norfolk,321.0,337.0,336.0,145,173,13621,50,0,965,0,0,173,407,128813,151990,5421,5400,4685,1700,912,569,21,623300,1338
58821.0,02601,Barnstable,MA,Cape Cod,Barnstable,198.0,212.0,213.0,663,471,11495,1281,175,209,0,647,445,1125,40385,57577,8411,6279,3131,82,59,14,2132,244700,981
97183.0,93250,Mc Farland,CA,Bakersfield,Kern,110.0,123.0,124.0,687,477,11519,250,50,78,12,1546,470,12607,34961,33851,3223,3115,1555,17,34,0,108,119800,800
58986.0,02911,North Providence,RI,Providence,Providence,112.0,118.0,118.0,516,478,13941,1047,214,285,3,131,393,1243,56038,71431,6920,6654,3976,39,0,0,266,199300,929
60751.0,07670,Tenafly,NJ,New York,Bergen,362.0,363.0,363.0,160,67,10020,111,42,4062,0,111,326,1076,140923,170163,4814,4748,3551,1026,846,855,66,731800,1890
95842.0,89146,Las Vegas,NV,Las Vegas,Clark,97.0,106.0,107.0,913,495,11606,1318,71,2577,39,1668,832,5216,42955,52131,8149,6585,2949,187,4,18,1564,193400,935
99493.0,98005,Bellevue,WA,Seattle,King,302.0,335.0,335.0,749,734,10518,527,11,5585,0,250,989,1194,85639,102368,8229,7579,4237,1479,721,366,650,575600,1342
87103.0,66103,Kansas City,KS,Kansas City,Wyandotte,68.0,73.0,73.0,772,736,9101,2017,0,544,0,1442,392,4780,31781,32054,7051,5973,2120,0,0,0,1078,85200,733
78058.0,46250,Indianapolis,IN,Indianapolis,Marion,89.0,89.0,89.0,1421,1199,14683,1770,25,579,0,364,419,1237,53305,80172,9541,8917,3979,130,26,94,624,171400,866
85369.0,62249,Highland,IL,St. Louis,Madison,92.0,93.0,93.0,371,480,15430,33,9,51,0,126,77,422,69544,82033,6528,6101,4604,78,10,15,427,166400,771
58761.0,02452,Waltham,MA,Boston,Middlesex,267.0,281.0,282.0,500,571,11434,1007,22,2162,7,323,540,1235,74289,90673,5274,5117,3017,751,159,0,157,436700,1631
66811.0,21201,Baltimore,MD,Baltimore,Baltimore City,110.0,111.0,112.0,1543,2166,6254,8129,50,1102,16,123,514,496,30759,38500,10611,9135,1046,13,0,17,1476,207400,1026
58524.0,01864,North Reading,MA,Boston,Middlesex,258.0,272.0,273.0,460,484,13780,139,40,954,0,55,281,258,112419,134787,5704,5424,4643,1196,332,63,280,429600,1420
59175.0,03743,Claremont,NH,Claremont,Sullivan,83.0,80.0,80.0,483,358,13582,50,0,45,4,75,148,229,45709,54661,6419,5611,3671,7,0,5,808,141400,781
92426.0,78382,Rockport,TX,Corpus Christi,Aransas,138.0,134.0,137.0,521,384,18192,314,144,312,0,425,1072,5058,43832,52004,13411,8120,6054,195,108,41,5291,140400,810
86350.0,64111,Kansas City,MO,Kansas City,Jackson,104.0,113.0,114.0,1646,1426,12261,1744,164,334,11,1423,466,2540,39333,56094,11470,9385,2379,15,0,9,2085,163700,741
70391.0,29302,Spartanburg,SC,Spartanburg,Spartanburg,72.0,73.0,74.0,508,305,12887,3480,13,377,9,221,298,331,53076,66990,7836,6971,5127,217,57,132,865,141700,669
69745.0,28139,Rutherfordton,NC,Forest City,Rutherford,82.0,81.0,81.0,523,499,17230,1083,38,50,0,385,516,666,40123,47140,9408,7855,6275,139,41,18,1553,116900,581
74241.0,37210,Nashville,TN,Nashville,Davidson,106.0,121.0,122.0,990,603,8348,5380,76,260,0,902,519,2635,27958,27837,7215,6245,2003,32,27,0,970,117700,679
79134.0,48324,West Bloomfield,MI,Detroit,Oakland,116.0,120.0,120.0,345,305,14010,1688,85,887,0,0,356,378,95290,112940,6777,6467,5755,406,134,291,310,245200,1161
91854.0,77340,Huntsville,TX,Huntsville,Walker,80.0,85.0,85.0,1194,716,20683,5495,28,482,0,383,269,3560,33267,59116,10706,9509,4057,147,53,17,1197,140600,799
93410.0,80465,Morrison,CO,Denver,Jefferson,198.0,222.0,224.0,379,503,15065,147,75,153,0,355,208,1797,86993,95693,6261,6122,5510,605,368,183,139,271000,1243
97092.0,93013,Carpinteria,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara,566.0,591.0,593.0,624,421,12797,90,316,459,0,1873,409,6784,68884,80054,6818,6140,3327,895,512,626,678,603200,1444
95031.0,85650,Sierra Vista,AZ,Sierra Vista,Cochise,98.0,100.0,100.0,183,367,12183,696,0,189,131,577,548,2564,77730,87995,6908,5868,4924,35,0,0,1040,229000,1193
68881.0,26104,Parkersburg,WV,Parkersburg,Wood,67.0,71.0,72.0,429,593,16508,81,0,174,76,127,182,221,45800,61263,8098,7390,5411,22,2,27,708,107200,622
64851.0,17019,Carroll Township,PA,York,York,113.0,115.0,115.0,507,538,17883,97,25,284,0,32,235,425,66632,81559,7352,7054,5694,222,34,50,298,216200,783
80162.0,50131,Johnston,IA,Des Moines,Polk,127.0,132.0,132.0,444,752,17674,210,45,721,56,125,202,436,94013,116923,7459,7272,5641,134,30,14,187,228000,1057
70969.0,30224,Griffin,GA,Atlanta,Spalding,59.0,59.0,59.0,731,686,17351,6314,27,173,0,115,440,534,45773,54802,10268,9145,6050,17,22,28,1123,132200,838
70492.0,29456,Ladson,SC,Charleston,Berkeley,89.0,93.0,94.0,1137,1317,19318,9249,218,724,90,1139,1496,2419,49249,56162,11564,10835,7159,15,0,16,729,133900,1057
60691.0,07480,West Milford,NJ,New York,Passaic,143.0,150.0,150.0,414,201,16264,75,84,287,0,42,154,1369,96857,112689,6449,5919,5263,337,72,47,530,299300,1225
92081.0,77656,Silsbee,TX,Beaumont,Hardin,71.0,71.0,71.0,388,681,14675,2136,40,128,0,446,118,1007,42047,56434,7609,6791,5098,0,0,10,818,86100,686
417443.0,85139,Maricopa,AZ,Phoenix,Pinal,75.0,80.0,80.0,437,419,13688,785,1662,436,43,809,651,5333,56168,60581,7207,5795,4132,33,0,0,1412,118600,1009
59896.0,05452,Essex,VT,Burlington,Chittenden,142.0,146.0,146.0,687,542,18925,431,0,460,0,124,375,332,73681,91875,8485,8348,6058,223,19,0,137,267500,1068
58400.0,01520,Holden,MA,Worcester,Worcester,159.0,168.0,170.0,270,329,13890,160,7,480,29,22,136,346,98979,111123,5409,5149,4681,211,32,14,260,283600,1053
81784.0,54603,La Crosse,WI,La Crosse,La Crosse,75.0,75.0,74.0,1005,516,12640,218,265,665,0,231,134,338,41245,55761,6783,6391,3858,49,0,0,392,116300,626
74465.0,37760,Jefferson City,TN,Morristown,Jefferson,73.0,76.0,76.0,447,470,12323,755,0,11,0,18,157,316,40086,50348,5676,5127,2879,45,0,0,549,137100,619
99052.0,97051,Saint Helens,OR,Portland,Columbia,125.0,142.0,143.0,389,511,13675,15,310,243,76,549,668,1105,50147,61292,6272,5664,3780,130,0,16,608,178000,799
74411.0,37664,Kingsport,TN,Kingsport,Sullivan,73.0,75.0,75.0,664,727,24947,363,102,117,8,407,409,630,47322,61230,12705,11480,8818,162,9,45,1225,147700,569
73045.0,34223,Englewood,FL,Punta Gorda,Charlotte,134.0,148.0,149.0,267,207,16038,57,59,296,34,80,297,695,46404,60548,13316,8524,6684,247,214,247,4792,169900,880
91232.0,76082,Springtown,TX,Dallas-Fort Worth,Parker,86.0,94.0,94.0,313,498,17277,132,52,88,7,151,203,1351,55750,63193,6793,6117,4775,47,15,54,676,122200,900
59040.0,03106,Town of Hooksett,NH,Concord,Merrimack,141.0,140.0,141.0,268,286,12997,108,4,261,0,19,193,610,82597,97320,5272,5199,4456,62,6,28,73,237600,1055
90312.0,74129,Tulsa,OK,Tulsa,Tulsa,66.0,69.0,69.0,726,796,12280,2300,835,706,14,1536,1485,5780,40710,46116,8013,7210,3875,0,8,0,803,99700,712
77023.0,44123,Euclid,OH,Cleveland,Cuyahoga,49.0,51.0,51.0,409,406,7179,8408,54,92,0,28,376,256,40682,49981,8966,7602,4156,14,0,0,1364,80200,736
77013.0,44113,Cleveland,OH,Cleveland,Cuyahoga,70.0,69.0,69.0,1781,1373,12188,5820,167,248,0,607,594,2672,35236,30585,10640,9021,2131,32,0,10,1619,120900,732
58391.0,01507,Charlton,MA,Worcester,Worcester,142.0,149.0,150.0,261,253,12790,80,5,57,0,94,100,115,91287,103250,4800,4617,3728,150,0,63,183,297900,887
74458.0,37748,Harriman,TN,Knoxville,Roane,59.0,60.0,60.0,601,532,17156,501,43,92,0,11,595,246,38641,47152,8715,7078,4987,56,23,39,1637,96100,694
63010.0,13203,Syracuse,NY,Syracuse,Onondaga,52.0,52.0,52.0,733,524,8849,4364,274,1320,6,644,980,1567,28218,35484,8239,6949,1869,69,0,6,1290,117800,688
97851.0,94805,Richmond,CA,San Francisco,Contra Costa,294.0,358.0,364.0,442,460,7614,1913,60,2356,35,1541,810,4422,66079,71426,5554,5232,3391,225,51,22,322,298900,1229
60959.0,08069,Carneys Point Township,NJ,Philadelphia,Salem,86.0,83.0,83.0,342,455,8115,3664,24,61,5,767,334,2506,45038,54335,5503,4850,2528,36,15,0,653,154500,1012
84404.0,60154,Westchester,IL,Chicago,Cook,154.0,161.0,162.0,411,493,12173,2621,41,675,0,894,435,2664,67843,81988,7162,6719,6046,7,0,0,443,222600,1394
96650.0,92108,San Diego,CA,San Diego,San Diego,313.0,325.0,325.0,1806,1741,13276,1554,144,2181,107,519,1464,3756,65297,73990,11711,10207,3049,335,24,51,1504,282400,1740
62956.0,13104,Town of Manlius,NY,Syracuse,Onondaga,99.0,103.0,104.0,289,287,14171,666,231,874,0,16,308,398,100830,124691,6104,5901,4774,276,52,17,203,223800,868
65049.0,17356,Windsor Township,PA,York,York,100.0,103.0,103.0,623,534,20768,420,0,157,26,96,307,498,57249,66384,8870,8518,6232,47,23,0,352,170300,802
93805.0,81520,Clifton,CO,Grand Junction,Mesa,107.0,117.0,118.0,826,481,12115,146,250,30,0,384,467,3566,34954,40842,5560,5114,3373,24,30,28,446,128800,692
95191.0,86404,Lake Havasu City,AZ,Lake Havasu City,Mohave,136.0,145.0,145.0,186,238,14632,50,48,343,0,678,218,1948,41050,50139,10651,7265,5400,147,0,26,3386,179000,836
86364.0,64127,Kansas City,MO,Kansas City,Jackson,29.0,30.0,29.0,462,588,3336,8266,147,225,0,1959,938,4142,21432,28681,8855,6330,2684,16,0,0,2525,48100,680
61233.0,08879,South Amboy,NJ,New York,Middlesex,175.0,176.0,176.0,634,684,17864,1780,22,2455,9,281,474,3326,73685,86888,9943,9501,5871,120,32,30,442,283200,1145
73922.0,36541,Grand Bay,AL,Mobile,Mobile,66.0,70.0,70.0,365,468,12295,1307,127,175,0,18,220,218,47733,54879,5890,5136,4395,31,74,17,754,114000,736
71291.0,30728,Lafayette,GA,Chattanooga,Walker,61.0,63.0,64.0,587,459,17870,993,14,123,0,315,283,459,37516,49955,8854,7565,5356,49,17,26,1289,91100,615
88435.0,70047,Destrehan,LA,New Orleans,Saint Charles,97.0,99.0,99.0,355,399,9465,2700,12,311,0,101,133,927,62844,73801,4842,4504,3605,153,0,24,338,215300,1028
71656.0,31763,Leesburg,GA,Albany,Lee,82.0,82.0,82.0,693,721,18309,4750,19,499,0,156,331,467,59925,65537,8647,8366,5909,84,24,16,281,152700,957
61209.0,08846,Middlesex,NJ,New York,Middlesex,189.0,188.0,188.0,334,279,11305,829,0,792,0,329,511,2036,81424,96433,5073,4902,3835,105,0,0,171,317300,1283
77632.0,45377,Vandalia,OH,Dayton,Montgomery,80.0,80.0,81.0,470,407,13727,400,0,123,0,73,687,184,57738,71599,6647,6175,4252,0,12,0,472,135600,649
69434.0,27591,Wendell,NC,Raleigh,Wake,95.0,98.0,98.0,754,603,14072,4485,14,239,0,1238,891,3928,50868,59892,7971,7314,5579,22,24,17,657,138200,845
91093.0,75803,Palestine,TX,Palestine,Anderson,55.0,58.0,59.0,1209,482,17369,5484,23,111,0,362,174,4476,43515,51367,6894,6070,4428,28,17,0,824,81300,674
84634.0,60633,Chicago,IL,Chicago,Cook,92.0,85.0,85.0,313,452,8951,3125,63,121,0,476,329,5505,43452,51132,5240,4731,3314,17,0,16,509,128300,874
81193.0,53074,Town of Port Washington,WI,Milwaukee,Ozaukee,109.0,117.0,117.0,497,547,12726,96,53,130,0,18,96,452,62917,75529,5592,5264,3463,132,18,22,328,195400,771
88873.0,71037,Haughton,LA,Shreveport,Bossier,93.0,101.0,102.0,583,447,16913,2413,46,94,0,416,316,910,61167,69574,8266,7530,6257,70,13,0,736,144600,695
99791.0,98409,Tacoma,WA,Seattle,Pierce,119.0,132.0,132.0,1514,926,14058,4035,236,1296,250,1136,2249,3409,48357,52578,10149,9180,3649,15,0,12,969,161300,963
417438.0,85128,Coolidge,AZ,Phoenix,Pinal,55.0,55.0,55.0,376,546,11420,734,2353,96,0,690,672,5399,40820,47578,6009,4879,3105,15,0,19,1130,81600,726
68558.0,25314,Charleston,WV,Charleston,Kanawha,90.0,94.0,94.0,386,417,15165,293,0,612,0,45,392,98,79500,102038,7084,6678,5335,276,99,18,406,201900,830
65928.0,19440,Hatfield Township,PA,Philadelphia,Montgomery,146.0,147.0,148.0,724,557,13837,822,15,3027,0,342,323,1033,75410,87336,7315,6983,4795,188,14,38,332,280700,984
58787.0,02492,Needham,MA,Boston,Norfolk,383.0,400.0,400.0,221,244,18191,287,0,1132,0,46,507,490,138734,171705,7174,6978,6086,2673,1153,1250,196,690100,948
62455.0,12182,Troy,NY,Albany,Rensselaer,94.0,97.0,97.0,381,418,12398,1416,13,145,0,0,965,1009,42975,56690,6631,6109,3494,17,0,23,522,141400,763
65673.0,18969,Telford,PA,Philadelphia,Montgomery,143.0,146.0,146.0,424,339,13515,583,14,605,0,298,125,970,72019,82189,5827,5574,3983,252,44,37,253,257200,940
85953.0,63135,Ferguson,MO,St. Louis,Saint Louis,57.0,57.0,57.0,620,1011,8013,13362,34,33,0,44,500,266,40733,46850,9952,8952,5463,4,0,0,1000,86400,878
72357.0,33019,Hollywood,FL,Miami-Fort Lauderdale,Broward,279.0,297.0,300.0,245,266,13509,109,0,153,0,60,254,2261,70593,83180,12666,6838,4757,454,218,418,5828,323700,1537
72657.0,33523,Ridge Manor,FL,Tampa,Hernando,66.0,71.0,71.0,495,546,16146,1825,31,122,13,353,379,4541,35165,50997,7732,6560,4464,114,15,59,1172,94600,785
90785.0,75233,Dallas,TX,Dallas-Fort Worth,Dallas,70.0,82.0,83.0,439,516,7945,4927,53,0,0,1688,302,8074,39175,41418,5374,4504,2623,0,0,0,870,119100,827
76726.0,43528,Holland,OH,Toledo,Lucas,90.0,92.0,92.0,672,453,13710,1629,13,505,22,125,470,985,62464,83310,6676,6366,4667,117,59,93,310,168100,842
82253.0,55403,Minneapolis,MN,Minneapolis-St Paul,Hennepin,200.0,203.0,202.0,1596,1503,11521,1797,103,743,6,408,414,830,37856,83780,11315,10103,2199,181,189,113,1212,239600,783
63842.0,15025,Clairton,PA,Pittsburgh,Allegheny,58.0,61.0,61.0,355,708,12819,2854,0,88,0,91,410,274,51705,77801,7971,6985,4831,86,33,50,986,100800,768
71070.0,30354,Atlanta,GA,Atlanta,Fulton,51.0,57.0,58.0,808,652,3093,12025,0,229,0,977,256,1994,26373,29056,7342,5793,1931,17,18,26,1549,94000,880
93242.0,80110,Englewood,CO,Denver,Arapahoe,218.0,259.0,261.0,1140,850,16585,799,92,484,0,2740,757,6206,45271,51846,9349,8813,4865,29,0,40,536,189700,908
81358.0,53532,De Forest,WI,Madison,Dane,105.0,110.0,110.0,310,439,13408,33,0,437,0,11,256,266,76498,90093,5550,5425,4208,79,3,4,125,220700,905
100165.0,99216,Spokane Valley,WA,Spokane,Spokane,118.0,124.0,124.0,1093,753,21845,381,203,562,0,293,805,1132,45768,55588,10828,10048,5274,50,0,8,780,174600,802
90720.0,75142,Kaufman,TX,Dallas-Fort Worth,Kaufman,70.0,77.0,77.0,663,688,15985,822,103,41,0,932,357,3931,51348,63170,6859,6178,4488,25,4,61,681,108900,822
97836.0,94702,Berkeley,CA,San Francisco,Alameda,618.0,720.0,726.0,768,714,9396,3190,134,2463,55,585,1045,2077,59628,98281,8075,7539,3289,1501,393,62,536,551900,1219
61145.0,08690,Mercerville,NJ,Trenton,Mercer,161.0,161.0,161.0,303,366,16982,319,0,906,0,277,192,657,98768,119398,7289,7130,6215,219,9,24,159,296000,1211
79415.0,48842,Holt,MI,Lansing,Ingham,91.0,96.0,97.0,720,587,17979,1177,11,489,0,208,606,1031,52526,66218,8809,8435,6062,18,0,0,374,136800,806
97896.0,94960,San Anselmo,CA,San Francisco,Marin,565.0,617.0,625.0,251,146,14162,89,95,849,26,116,662,800,108295,132500,6761,6472,4890,1146,1402,1880,289,899300,1543
90317.0,74134,Tulsa,OK,Tulsa,Tulsa,75.0,78.0,78.0,752,591,10715,2015,506,1444,0,1259,998,4113,50223,58368,6537,5855,3460,0,12,0,682,116200,725
399575.0,33545,Wesley Chapel,FL,Tampa,Pasco,90.0,98.0,99.0,445,596,10399,2276,102,764,10,447,1093,3124,68741,72540,5378,4554,3684,45,14,11,824,154100,1303
80794.0,52003,Dubuque,IA,Dubuque,Dubuque,96.0,100.0,100.0,283,329,12912,37,10,83,0,0,198,179,61513,75108,5735,5484,4709,142,30,0,251,166600,812
92082.0,77657,Lumberton,TX,Beaumont,Hardin,90.0,92.0,92.0,707,656,20175,102,75,105,0,215,144,1001,61356,69452,8183,7632,5701,0,0,12,551,133100,871
69748.0,28146,Salisbury,NC,Charlotte,Rowan,86.0,88.0,88.0,627,838,23338,2203,43,265,0,682,287,1127,47151,59028,12218,10590,8097,230,0,0,1628,147800,714
60593.0,07086,Weehawken,NJ,New York,Hudson,364.0,354.0,350.0,813,508,9545,816,0,1129,0,1094,529,5105,72874,90357,6254,5398,1873,519,166,210,856,479300,1222
89962.0,73139,Oklahoma City,OK,Oklahoma City,Oklahoma,76.0,78.0,78.0,1071,609,12037,1532,961,633,5,1753,1645,5186,40389,45830,7988,7505,3463,0,0,0,483,118300,713
84470.0,60417,Crete,IL,Chicago,Will,85.0,83.0,83.0,287,214,11421,3468,15,240,0,269,249,798,68491,79397,6490,5963,4981,118,25,8,527,181900,1071
91930.0,77437,El Campo,TX,El Campo,Wharton,73.0,78.0,78.0,411,594,15117,1534,58,6,0,297,62,7899,46557,56268,6333,5658,4131,3,51,20,675,109400,710
95750.0,89011,Henderson,NV,Las Vegas,Clark,114.0,123.0,124.0,568,835,13857,1953,63,853,51,720,685,3447,53653,60694,9831,7129,4490,160,65,41,2702,170300,1122
72345.0,33004,Dania Beach,FL,Miami-Fort Lauderdale,Broward,127.0,135.0,138.0,579,545,9896,5483,47,97,69,343,291,2806,38047,48431,8920,6626,3298,68,12,8,2294,165200,1076
74675.0,38139,Germantown,TN,Memphis,Shelby,105.0,108.0,108.0,173,173,14407,792,17,1056,0,32,187,583,132320,143750,5576,5378,5125,617,292,178,198,357100,2001
76580.0,43212,Grandview Heights,OH,Columbus,Franklin,189.0,204.0,203.0,1725,2051,16570,479,0,1124,0,85,220,544,54701,94605,10849,9359,3522,344,90,47,1490,256900,847
62907.0,13032,Lenox,NY,Syracuse,Madison,77.0,80.0,80.0,483,429,12600,219,17,34,0,6,354,88,52137,61811,6179,5317,3938,41,7,10,862,105600,765
66062.0,19809,Edgemoor,DE,Philadelphia,New Castle,146.0,146.0,145.0,389,414,11608,1974,18,337,0,10,519,605,63161,83472,6540,5909,3913,94,0,9,631,230500,1053
98902.0,96766,Lihue,HI,Kapaa,Kauai,307.0,331.0,333.0,564,358,3283,118,2,8522,1769,83,2773,1580,62804,75644,5401,4725,3046,536,164,215,676,417300,1225
87518.0,67226,Wichita,KS,Wichita,Sedgwick,100.0,111.0,110.0,862,883,14221,2058,20,1116,0,108,782,831,67500,86676,8208,7798,4499,65,5,15,410,194300,911
100205.0,99350,Prosser,WA,Kennewick,Benton,125.0,136.0,137.0,615,605,10658,47,49,11,45,3194,383,5780,57882,63545,4947,4672,3146,87,21,30,275,165900,674
82292.0,55442,Plymouth,MN,Minneapolis-St Paul,Hennepin,130.0,133.0,135.0,498,484,11348,641,15,569,0,66,253,316,87208,121854,5802,5478,4036,110,22,24,324,285700,1334
67795.0,23692,Yorktown,VA,Virginia Beach,York,137.0,139.0,139.0,319,193,15824,1382,60,679,0,75,591,367,79342,95335,7852,7226,5929,500,107,73,626,302600,1258
74869.0,38555,Crossville,TN,Crossville,Cumberland,72.0,73.0,72.0,533,563,18793,99,36,27,0,86,279,911,35765,44093,9071,7771,4899,234,37,64,1300,142100,608
71872.0,32219,Jacksonville,FL,Jacksonville,Duval,66.0,72.0,72.0,304,211,4733,5667,0,0,15,147,384,596,37408,46432,4645,4001,3280,32,0,14,644,123700,965
65342.0,18067,Northampton,PA,Allentown,Northampton,108.0,109.0,108.0,554,598,17586,247,72,314,0,205,236,713,63791,76643,7881,7430,5991,60,21,27,451,192400,906
97076.0,92883,Corona,CA,Riverside,Riverside,191.0,199.0,199.0,997,979,22869,2124,189,3078,27,2119,1534,9212,93917,99228,10283,9803,8351,1094,100,36,480,343700,2001
399584.0,33974,Lehigh Acres,FL,Fort Myers,Lee,68.0,81.0,82.0,783,866,11632,3768,34,132,0,810,440,5734,40537,41130,5443,4424,2284,0,15,36,1019,87400,925
92014.0,77541,Freeport,TX,Houston,Brazoria,73.0,76.0,77.0,478,726,14828,1623,64,58,5,1109,139,8519,42014,52973,9016,6322,4303,8,0,5,2694,78600,664
70219.0,28779,Sylva,NC,"Cullowhee, NC",Jackson,87.0,87.0,87.0,456,619,15517,636,363,112,0,81,290,648,42400,51270,9265,6997,4902,85,63,75,2268,171500,680
60299.0,06416,Cromwell,CT,Hartford,Middlesex,131.0,137.0,137.0,648,461,12017,1056,0,506,0,262,236,790,80028,98532,5823,5501,4546,373,13,37,322,242800,1118
58768.0,02459,Newton,MA,Boston,Middlesex,431.0,467.0,470.0,319,222,14089,648,24,3015,0,116,627,771,135685,172719,6905,6512,5357,1429,1531,1596,393,823200,1700
72905.0,33912,Fort Myers,FL,Fort Myers,Lee,133.0,144.0,145.0,297,274,14784,380,24,1024,0,45,124,469,62849,80157,10493,6935,5826,289,49,88,3558,218400,1002
82285.0,55435,Edina,MN,Minneapolis-St Paul,Hennepin,144.0,147.0,147.0,508,625,9564,269,133,1839,0,537,296,717,61651,88631,7131,6547,3152,406,89,32,584,197400,1091
71921.0,32310,Tallahassee,FL,Tallahassee,Leon,72.0,69.0,69.0,689,679,7630,8312,263,609,0,81,224,997,29230,39037,8252,6801,3141,18,0,18,1451,91100,694
92105.0,77801,Bryan,TX,College Station,Brazos,79.0,84.0,85.0,1198,824,8817,2761,122,724,0,2891,453,6171,26716,32532,7485,6376,958,0,0,0,1109,100500,712
62298.0,11951,Mastic Beach,NY,New York,Suffolk,140.0,126.0,129.0,398,478,11019,1642,0,159,0,46,535,2264,62961,72107,5236,4488,3110,67,9,0,748,197100,1681
70667.0,29690,Travelers Rest,SC,Greenville,Greenville,91.0,94.0,95.0,572,539,18990,1517,47,93,0,108,372,622,48994,54327,8275,7203,5637,308,59,145,1072,140900,704
72084.0,32583,Milton,FL,Pensacola,Santa Rosa,76.0,78.0,78.0,1172,735,21327,2615,290,380,89,279,1436,1631,50867,54415,9975,8580,6377,39,61,16,1395,125900,937
78737.0,47720,Evansville,IN,Evansville,Vanderburgh,91.0,98.0,98.0,636,455,17593,55,36,59,0,55,162,136,59907,75550,7738,7013,5931,67,18,13,725,135600,797
77821.0,45804,Lima,OH,Lima,Allen,35.0,35.0,35.0,626,415,9786,4819,103,16,0,138,594,525,25652,30653,7631,6217,3089,6,0,40,1414,57600,592
70574.0,29585,Pawleys Island,SC,Georgetown,Georgetown,142.0,147.0,147.0,192,137,11621,1688,68,0,0,77,72,278,58083,66606,10707,6054,4711,506,158,119,4653,312400,1052
91870.0,77357,Roman Forest,TX,Houston,Montgomery,82.0,89.0,89.0,652,413,18349,390,127,83,0,1468,389,6184,44552,54714,7386,6738,5036,129,0,17,648,91200,781
63907.0,15116,Shaler Township,PA,Pittsburgh,Allegheny,114.0,117.0,117.0,327,433,14047,51,0,80,13,5,109,156,75353,87156,6130,5987,5296,47,10,39,143,160300,776
85854.0,63005,Chesterfield,MO,St. Louis,Saint Louis,170.0,179.0,179.0,202,216,16187,211,15,1154,11,31,152,610,162174,177972,6342,6024,5323,2203,469,295,318,534700,944
61045.0,08318,Pittsgrove,NJ,Philadelphia,Salem,109.0,110.0,109.0,349,369,10908,836,16,181,0,50,180,455,70032,79536,4797,4424,3847,183,7,24,373,210800,1189
99848.0,98532,Chehalis,WA,Centralia,Lewis,108.0,121.0,121.0,721,674,22053,238,121,506,7,351,701,1328,51685,60804,9421,8720,6308,193,21,36,701,210000,776
73034.0,34210,Bradenton,FL,"North Port-Sarasota-Bradenton, FL",Manatee,107.0,118.0,119.0,224,395,13467,1179,0,537,0,204,519,1293,46914,59545,11348,7095,4277,80,47,133,4253,154700,952
74549.0,37909,Knoxville,TN,Knoxville,Knox,99.0,101.0,101.0,1064,848,12563,1307,0,738,0,766,785,1417,41963,59569,7652,7013,2882,57,21,0,639,170100,822
86557.0,64701,Harrisonville,MO,Kansas City,Cass,95.0,99.0,99.0,491,366,13943,143,41,0,0,3,124,458,49102,58830,6072,5577,3765,5,0,0,495,140600,886
88678.0,70563,New Iberia,LA,Lafayette,Iberia,95.0,87.0,87.0,495,578,14765,2889,15,271,0,116,554,623,62500,74977,7396,6946,5735,58,16,35,450,147500,765
58608.0,02067,Town of Sharon,MA,Boston,Norfolk,244.0,256.0,256.0,279,377,13409,751,18,2973,0,73,479,451,126773,145121,6503,6281,5440,1853,308,80,222,460100,1609
62296.0,11949,Manorville,NY,New York,Suffolk,162.0,172.0,172.0,330,366,13755,214,0,75,0,51,245,638,108814,129612,5146,4809,4084,907,74,48,337,407200,1500
